x,y,MAX_REL_HUMIDITY,MIN_TEMPERATURE_FLAG,TOTAL_RAIN,MIN_TEMPERATURE,ID,TOTAL_PRECIPITATION,MIN_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW,MEAN_TEMPERATURE,DIRECTION_MAX_GUST,HEATING_DEGREE_DAYS,SPEED_MAX_GUST,MAX_REL_HUMIDITY_FLAG,LOCAL_YEAR,TOTAL_SNOW_FLAG,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS,MAX_TEMPERATURE_FLAG,TOTAL_RAIN_FLAG,CLIMATE_IDENTIFIER,PROVINCE_CODE,MAX_TEMPERATURE,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND,LOCAL_DATE,TOTAL_PRECIPITATION_FLAG,COOLING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST_FLAG,LOCAL_MONTH,LOCAL_DAY,STATION_NAME,MIN_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS_FLAG
-79.4,43.666666666666664,95,,,9.2,6158355.2022.12.30,9.6,72,,,10.4,,7.6,,,2022,,,0,,,6158355,ON,11.6,M,0,2022-12-30 00:00:00,,,M,12,30,TORONTO CITY,,
-79.4,43.666666666666664,95,,,4.1,6158355.2022.12.31,22.5,79,,,7.4,,10.6,,,2022,,,0,,,6158355,ON,10.7,M,0,2022-12-31 00:00:00,,,M,12,31,TORONTO CITY,,
-79.4,43.666666666666664,89,,,2.7,6158355.2023.1.1,1.5,68,,,3.9,,14.1,,,2023,,,0,,,6158355,ON,5,M,,2023-01-01 00:00:00,,,M,1,1,TORONTO CITY,,
-79.4,43.666666666666664,86,,,3.5,6158355.2023.1.2,0,65,,,4.6,,13.4,,,2023,,,0,,,6158355,ON,5.6,M,,2023-01-02 00:00:00,,,M,1,2,TORONTO CITY,,
-79.4,43.666666666666664,91,,,2.8,6158355.2023.1.3,3.3,77,,,3.6,,14.4,,,2023,,,0,,,6158355,ON,4.4,M,,2023-01-03 00:00:00,,,M,1,3,TORONTO CITY,,
-79.4,43.666666666666664,93,,,2.5,6158355.2023.1.4,21.1,86,,,3.5,,14.5,,,2023,,,0,,,6158355,ON,4.4,M,0,2023-01-04 00:00:00,,,M,1,4,TORONTO CITY,,
-79.4,43.666666666666664,94,,,3.2,6158355.2023.1.5,0.2,73,,,4,,14,,,2023,,,0,,,6158355,ON,4.8,M,,2023-01-05 00:00:00,,,M,1,5,TORONTO CITY,,
-79.4,43.666666666666664,86,,,2.9,6158355.2023.1.6,0,63,,,4,,14,,,2023,,,0,,,6158355,ON,5.1,M,,2023-01-06 00:00:00,,,M,1,6,TORONTO CITY,,
-79.4,43.666666666666664,79,,,-4.1,6158355.2023.1.7,0,54,,,-0.5,,18.5,,,2023,,,0,,,6158355,ON,3.2,M,0,2023-01-07 00:00:00,,,M,1,7,TORONTO CITY,,
-79.4,43.666666666666664,73,,,-4.8,6158355.2023.1.8,0,66,,,-3.1,,21.1,,,2023,,,0,,,6158355,ON,-1.5,M,0,2023-01-08 00:00:00,,,M,1,8,TORONTO CITY,,
-79.4,43.666666666666664,86,,,-1.7,6158355.2023.1.9,0.1,67,,,0.3,,17.7,,,2023,,,0,,,6158355,ON,2.2,M,0,2023-01-09 00:00:00,,,M,1,9,TORONTO CITY,,
-79.4,43.666666666666664,78,,,-1.8,6158355.2023.1.10,0,63,,,-0.1,,18.1,,,2023,,,0,,,6158355,ON,1.7,M,,2023-01-10 00:00:00,,,M,1,10,TORONTO CITY,,
-79.4,43.666666666666664,90,,,-4.8,6158355.2023.1.11,0.1,71,,,-1.5,,19.5,,,2023,,,0,,,6158355,ON,1.9,M,,2023-01-11 00:00:00,,,M,1,11,TORONTO CITY,,
-79.4,43.666666666666664,94,,,-0.1,6158355.2023.1.12,6,76,,,2.4,,15.6,,,2023,,,0,,,6158355,ON,4.9,M,,2023-01-12 00:00:00,,,M,1,12,TORONTO CITY,,
-79.4,43.666666666666664,90,,,-8.8,6158355.2023.1.13,2.5,71,,,-4.5,,22.5,,,2023,,,0,,,6158355,ON,-0.1,M,4,2023-01-13 00:00:00,,,M,1,13,TORONTO CITY,,
-79.4,43.666666666666664,74,,,-9.4,6158355.2023.1.14,0,60,,,-6.3,,24.3,,,2023,,,0,,,6158355,ON,-3.2,M,2,2023-01-14 00:00:00,,,M,1,14,TORONTO CITY,,
-79.4,43.666666666666664,83,,,-8.4,6158355.2023.1.15,0,58,,,-4.7,,22.7,,,2023,,,0,,,6158355,ON,-1,M,2,2023-01-15 00:00:00,,,M,1,15,TORONTO CITY,,
-79.4,43.666666666666664,81,,,-5.1,6158355.2023.1.16,0.1,61,,,-1.7,,19.7,,,2023,,,0,,,6158355,ON,1.8,M,2,2023-01-16 00:00:00,,,M,1,16,TORONTO CITY,,
-79.4,43.666666666666664,96,,,1.7,6158355.2023.1.17,4,68,,,3.5,,14.5,,,2023,,,0,,,6158355,ON,5.3,M,0,2023-01-17 00:00:00,,,M,1,17,TORONTO CITY,,
-79.4,43.666666666666664,85,,,2.8,6158355.2023.1.18,1.3,71,,,4.5,,13.5,,,2023,,,0,,,6158355,ON,6.2,M,,2023-01-18 00:00:00,,,M,1,18,TORONTO CITY,,
-79.4,43.666666666666664,94,,,1.6,6158355.2023.1.19,4.8,75,,,2.7,,15.3,,,2023,,,0,,,6158355,ON,3.8,M,,2023-01-19 00:00:00,,,M,1,19,TORONTO CITY,,
-79.4,43.666666666666664,93,,,-0.8,6158355.2023.1.20,1.7,68,,,1.5,,16.5,,,2023,,,0,,,6158355,ON,3.8,M,0,2023-01-20 00:00:00,,,M,1,20,TORONTO CITY,,
-79.4,43.666666666666664,75,,,-1,6158355.2023.1.21,0,64,,,0.1,,17.9,,,2023,,,0,,,6158355,ON,1.1,M,,2023-01-21 00:00:00,,,M,1,21,TORONTO CITY,,
-79.4,43.666666666666664,90,,,-1.6,6158355.2023.1.22,2.8,67,,,0.2,,17.8,,,2023,,,0,,,6158355,ON,2.1,M,,2023-01-22 00:00:00,,,M,1,22,TORONTO CITY,,
-79.4,43.666666666666664,88,,,-2,6158355.2023.1.23,0,62,,,0.4,,17.6,,,2023,,,0,,,6158355,ON,2.7,M,3,2023-01-23 00:00:00,,,M,1,23,TORONTO CITY,,
-79.4,43.666666666666664,79,,,-0.7,6158355.2023.1.24,0,58,,,1.2,,16.8,,,2023,,,0,,,6158355,ON,3.2,M,0,2023-01-24 00:00:00,,,M,1,24,TORONTO CITY,,
-79.4,43.666666666666664,94,,,-0.4,6158355.2023.1.25,19.2,59,,,1.1,,16.9,,,2023,,,0,,,6158355,ON,2.6,M,,2023-01-25 00:00:00,,,M,1,25,TORONTO CITY,,
-79.4,43.666666666666664,92,,,-3.5,6158355.2023.1.26,1.9,63,,,-0.5,,18.5,,,2023,,,0,,,6158355,ON,2.5,M,8,2023-01-26 00:00:00,,,M,1,26,TORONTO CITY,,
-79.4,43.666666666666664,84,,,-1.4,6158355.2023.1.27,0.1,63,,,-0.1,,18.1,,,2023,,,0,,,6158355,ON,1.2,M,8,2023-01-27 00:00:00,,,M,1,27,TORONTO CITY,,
-79.4,43.666666666666664,86,,,-1.3,6158355.2023.1.28,0.2,53,,,0.7,,17.3,,,2023,,,0,,,6158355,ON,2.7,M,8,2023-01-28 00:00:00,,,M,1,28,TORONTO CITY,,
-79.4,43.666666666666664,92,,,-5.6,6158355.2023.1.29,4.9,70,,,-2.2,,20.2,,,2023,,,0,,,6158355,ON,1.3,M,8,2023-01-29 00:00:00,,,M,1,29,TORONTO CITY,,
-79.4,43.666666666666664,75,,,-7.1,6158355.2023.1.30,0,63,,,-4.1,,22.1,,,2023,,,0,,,6158355,ON,-1.1,M,9,2023-01-30 00:00:00,,,M,1,30,TORONTO CITY,,
-79.4,43.666666666666664,67,,,-9.7,6158355.2023.1.31,0,43,,,-6.8,,24.8,,,2023,,,0,,,6158355,ON,-3.8,M,8,2023-01-31 00:00:00,,,M,1,31,TORONTO CITY,,
-79.4,43.666666666666664,69,,,-10.6,6158355.2023.2.1,0,53,,,-7.1,,25.1,,,2023,,,0,,,6158355,ON,-3.7,M,8,2023-02-01 00:00:00,,,M,2,1,TORONTO CITY,,
-79.4,43.666666666666664,70,,,-9.3,6158355.2023.2.2,0,44,,,-3.2,,21.2,,,2023,,,0,,,6158355,ON,2.9,M,7,2023-02-02 00:00:00,,,M,2,2,TORONTO CITY,,
-79.4,43.666666666666664,67,,,-20.5,6158355.2023.2.3,0,38,,,-14.9,,32.9,,,2023,,,0,,,6158355,ON,-9.3,M,7,2023-02-03 00:00:00,,,M,2,3,TORONTO CITY,,
-79.4,43.666666666666664,82,,,-20,6158355.2023.2.4,0.4,53,,,-10.1,,28.1,,,2023,,,0,,,6158355,ON,-0.2,M,8,2023-02-04 00:00:00,,,M,2,4,TORONTO CITY,,
-79.4,43.666666666666664,74,,,-0.3,6158355.2023.2.5,0,54,,,2.6,,15.4,,,2023,,,0,,,6158355,ON,5.5,M,9,2023-02-05 00:00:00,,,M,2,5,TORONTO CITY,,
-79.4,43.666666666666664,80,,,-2.4,6158355.2023.2.6,0,55,,,0.5,,17.5,,,2023,,,0,,,6158355,ON,3.3,M,6,2023-02-06 00:00:00,,,M,2,6,TORONTO CITY,,
-79.4,43.666666666666664,78,,,-0.1,6158355.2023.2.7,0,60,,,4.4,,13.6,,,2023,,,0,,,6158355,ON,8.9,M,5,2023-02-07 00:00:00,,,M,2,7,TORONTO CITY,,
-79.4,43.666666666666664,75,,,2.3,6158355.2023.2.8,0,44,,,5,,13,,,2023,,,0,,,6158355,ON,7.7,M,1,2023-02-08 00:00:00,,,M,2,8,TORONTO CITY,,
-79.4,43.666666666666664,94,,,2,6158355.2023.2.9,28.1,74,,,4.5,,13.5,,,2023,,,0,,,6158355,ON,7,M,,2023-02-09 00:00:00,,,M,2,9,TORONTO CITY,,
-79.4,43.666666666666664,76,,,-2.3,6158355.2023.2.10,0,48,,,1.9,,16.1,,,2023,,,0,,,6158355,ON,6.1,M,,2023-02-10 00:00:00,,,M,2,10,TORONTO CITY,,
-79.4,43.666666666666664,71,,,-3.8,6158355.2023.2.11,0,49,,,-0.8,,18.8,,,2023,,,0,,,6158355,ON,2.1,M,0,2023-02-11 00:00:00,,,M,2,11,TORONTO CITY,,
-79.4,43.666666666666664,88,,,0.1,6158355.2023.2.12,0,37,,,3.6,,14.4,,,2023,,,0,,,6158355,ON,7.1,M,0,2023-02-12 00:00:00,,,M,2,12,TORONTO CITY,,
-79.4,43.666666666666664,94,,,-0.6,6158355.2023.2.13,0,38,,,4.6,,13.4,,,2023,,,0,,,6158355,ON,9.8,M,0,2023-02-13 00:00:00,,,M,2,13,TORONTO CITY,,
-79.4,43.666666666666664,85,,,-0.4,6158355.2023.2.14,0,46,,,4,,14,,,2023,,,0,,,6158355,ON,8.5,M,0,2023-02-14 00:00:00,,,M,2,14,TORONTO CITY,,
-79.4,43.666666666666664,65,,,6.2,6158355.2023.2.15,0.2,47,,,10.7,,7.3,,,2023,,,0,,,6158355,ON,15.3,M,,2023-02-15 00:00:00,,,M,2,15,TORONTO CITY,,
-79.4,43.666666666666664,91,,,-0.2,6158355.2023.2.16,4.7,63,,,3.2,,14.8,,,2023,,,0,,,6158355,ON,6.6,M,0,2023-02-16 00:00:00,,,M,2,16,TORONTO CITY,,
-79.4,43.666666666666664,90,,,-7.9,6158355.2023.2.17,5.7,62,,,-3.5,,21.5,,,2023,,,0,,,6158355,ON,1,M,,2023-02-17 00:00:00,,,M,2,17,TORONTO CITY,,
-79.4,43.666666666666664,74,,,-6.9,6158355.2023.2.18,0,55,,,-2,,20,,,2023,,,0,,,6158355,ON,2.8,M,,2023-02-18 00:00:00,,,M,2,18,TORONTO CITY,,
-79.4,43.666666666666664,72,,,2,6158355.2023.2.19,0,43,,,5.4,,12.6,,,2023,,,0,,,6158355,ON,8.8,M,,2023-02-19 00:00:00,,,M,2,19,TORONTO CITY,,
-79.4,43.666666666666664,67,,,-0.9,6158355.2023.2.20,0,38,,,2.9,,15.1,,,2023,,,0,,,6158355,ON,6.6,M,,2023-02-20 00:00:00,,,M,2,20,TORONTO CITY,,
-79.4,43.666666666666664,81,,,-1,6158355.2023.2.21,0.2,42,,,3.1,,14.9,,,2023,,,0,,,6158355,ON,7.1,M,,2023-02-21 00:00:00,,,M,2,21,TORONTO CITY,,
-79.4,43.666666666666664,87,,,-6.7,6158355.2023.2.22,17.7,58,,,-3.5,,21.5,,,2023,,,0,,,6158355,ON,-0.3,M,,2023-02-22 00:00:00,,,M,2,22,TORONTO CITY,,
-79.4,43.666666666666664,91,,,-7.1,6158355.2023.2.23,1,72,,,-4.1,,22.1,,,2023,,,0,,,6158355,ON,-1,M,12,2023-02-23 00:00:00,,,M,2,23,TORONTO CITY,,
-79.4,43.666666666666664,78,,,-9.5,6158355.2023.2.24,0,49,,,-5.9,,23.9,,,2023,,,0,,,6158355,ON,-2.2,M,11,2023-02-24 00:00:00,,,M,2,24,TORONTO CITY,,
-79.4,43.666666666666664,84,,,-8.2,6158355.2023.2.25,0.9,54,,,-4.5,,22.5,,,2023,,,0,,,6158355,ON,-0.9,M,11,2023-02-25 00:00:00,,,M,2,25,TORONTO CITY,,
-79.4,43.666666666666664,80,,,-3.1,6158355.2023.2.26,0,44,,,0.6,,17.4,,,2023,,,0,,,6158355,ON,4.2,M,11,2023-02-26 00:00:00,,,M,2,26,TORONTO CITY,,
-79.4,43.666666666666664,93,,,-5.4,6158355.2023.2.27,7.2,58,,,-2.3,,20.3,,,2023,,,0,,,6158355,ON,0.8,M,7,2023-02-27 00:00:00,,,M,2,27,TORONTO CITY,,
-79.4,43.666666666666664,93,,,-0.1,6158355.2023.2.28,2.8,59,,,1.3,,16.7,,,2023,,,0,,,6158355,ON,2.6,M,10,2023-02-28 00:00:00,,,M,2,28,TORONTO CITY,,
-79.4,43.666666666666664,81,,,-0.1,6158355.2023.3.1,0,70,,,1.6,,16.4,,,2023,,,0,,,6158355,ON,3.2,M,8,2023-03-01 00:00:00,,,M,3,1,TORONTO CITY,,
-79.4,43.666666666666664,78,,,-0.5,6158355.2023.3.2,0,57,,,2.2,,15.8,,,2023,,,0,,,6158355,ON,4.9,M,8,2023-03-02 00:00:00,,,M,3,2,TORONTO CITY,,
-79.4,43.666666666666664,94,,,-1.6,6158355.2023.3.3,21.7,67,,,-0.3,,18.3,,,2023,,,0,,,6158355,ON,1.1,M,6,2023-03-03 00:00:00,,,M,3,3,TORONTO CITY,,
-79.4,43.666666666666664,92,,,-0.9,6158355.2023.3.4,11.1,61,,,2.5,,15.5,,,2023,,,0,,,6158355,ON,5.8,M,21,2023-03-04 00:00:00,,,M,3,4,TORONTO CITY,,
-79.4,43.666666666666664,88,,,-0.1,6158355.2023.3.5,0.4,57,,,3.3,,14.7,,,2023,,,0,,,6158355,ON,6.8,M,15,2023-03-05 00:00:00,,,M,3,5,TORONTO CITY,,
-79.4,43.666666666666664,83,,,-0.8,6158355.2023.3.6,0,41,,,1.3,,16.7,,,2023,,,0,,,6158355,ON,3.4,M,12,2023-03-06 00:00:00,,,M,3,6,TORONTO CITY,,
-79.4,43.666666666666664,48,,,-1.9,6158355.2023.3.7,0,36,,,0,,18,,,2023,,,0,,,6158355,ON,1.9,M,11,2023-03-07 00:00:00,,,M,3,7,TORONTO CITY,,
-79.4,43.666666666666664,61,,,-2.3,6158355.2023.3.8,0,45,,,0.3,,17.7,,,2023,,,0,,,6158355,ON,3,M,10,2023-03-08 00:00:00,,,M,3,8,TORONTO CITY,,
-79.4,43.666666666666664,69,,,-2.5,6158355.2023.3.9,0,45,,,1.1,,16.9,,,2023,,,0,,,6158355,ON,4.6,M,9,2023-03-09 00:00:00,,,M,3,9,TORONTO CITY,,
-79.4,43.666666666666664,88,,,-2.3,6158355.2023.3.10,9,66,,,-0.8,,18.8,,,2023,,,0,,,6158355,ON,0.7,M,8,2023-03-10 00:00:00,,,M,3,10,TORONTO CITY,,
-79.4,43.666666666666664,77,,,-3.5,6158355.2023.3.11,0.3,55,,,-1.5,,19.5,,,2023,,,0,,,6158355,ON,0.6,M,17,2023-03-11 00:00:00,,,M,3,11,TORONTO CITY,,
-79.4,43.666666666666664,89,,,-3.4,6158355.2023.3.12,2.5,60,,,-1.3,,19.3,,,2023,,,0,,,6158355,ON,0.7,M,14,2023-03-12 00:00:00,,,M,3,12,TORONTO CITY,,
-79.4,43.666666666666664,87,,,-2.3,6158355.2023.3.13,0.5,64,,,-0.1,,18.1,,,2023,,,0,,,6158355,ON,2,M,18,2023-03-13 00:00:00,,,M,3,13,TORONTO CITY,,
-79.4,43.666666666666664,74,,,-4.5,6158355.2023.3.14,0,44,,,-2.9,,20.9,,,2023,,,0,,,6158355,ON,-1.3,M,14,2023-03-14 00:00:00,,,M,3,14,TORONTO CITY,,
-79.4,43.666666666666664,66,,,-4.6,6158355.2023.3.15,0,24,,,0.7,,17.3,,,2023,,,0,,,6158355,ON,6,M,13,2023-03-15 00:00:00,,,M,3,15,TORONTO CITY,,
-79.4,43.666666666666664,85,,,1.2,6158355.2023.3.16,1.8,37,,,5.6,,12.4,,,2023,,,0,,,6158355,ON,10,M,9,2023-03-16 00:00:00,,,M,3,16,TORONTO CITY,,
-79.4,43.666666666666664,93,,,1.2,6158355.2023.3.17,6.5,53,,,4.4,,13.6,,,2023,,,0,,,6158355,ON,7.6,M,5,2023-03-17 00:00:00,,,M,3,17,TORONTO CITY,,
-79.4,43.666666666666664,75,,,-5.9,6158355.2023.3.18,0.4,34,,,-1.9,,19.9,,,2023,,,0,,,6158355,ON,2.2,M,1,2023-03-18 00:00:00,,,M,3,18,TORONTO CITY,,
-79.4,43.666666666666664,63,,,-6.7,6158355.2023.3.19,0,42,,,-2.8,,20.8,,,2023,,,0,,,6158355,ON,1.2,M,0,2023-03-19 00:00:00,,,M,3,19,TORONTO CITY,,
-79.4,43.666666666666664,61,,,-1.5,6158355.2023.3.20,0,37,,,2.9,,15.1,,,2023,,,0,,,6158355,ON,7.2,M,,2023-03-20 00:00:00,,,M,3,20,TORONTO CITY,,
-79.4,43.666666666666664,62,,,4.2,6158355.2023.3.21,0,40,,,7,,11,,,2023,,,0,,,6158355,ON,9.8,M,,2023-03-21 00:00:00,,,M,3,21,TORONTO CITY,,
-79.4,43.666666666666664,78,,,1.8,6158355.2023.3.22,0,60,,,4.8,,13.2,,,2023,,,0,,,6158355,ON,7.9,M,,2023-03-22 00:00:00,,,M,3,22,TORONTO CITY,,
-79.4,43.666666666666664,94,,,0.3,6158355.2023.3.23,9.5,57,,,4.6,,13.4,,,2023,,,0,,,6158355,ON,8.9,M,,2023-03-23 00:00:00,,,M,3,23,TORONTO CITY,,
-79.4,43.666666666666664,72,,,0.1,6158355.2023.3.24,0,45,,,3,,15,,,2023,,,0,,,6158355,ON,5.9,M,,2023-03-24 00:00:00,,,M,3,24,TORONTO CITY,,
-79.4,43.666666666666664,93,,,1.8,6158355.2023.3.25,23.8,57,,,5.7,,12.3,,,2023,,,0,,,6158355,ON,9.6,M,,2023-03-25 00:00:00,,,M,3,25,TORONTO CITY,,
-79.4,43.666666666666664,69,,,2.8,6158355.2023.3.26,0,35,,,6.8,,11.2,,,2023,,,0,,,6158355,ON,10.8,M,,2023-03-26 00:00:00,,,M,3,26,TORONTO CITY,,
-79.4,43.666666666666664,85,,,2.8,6158355.2023.3.27,1,49,,,4.6,,13.4,,,2023,,,0,,,6158355,ON,6.4,M,,2023-03-27 00:00:00,,,M,3,27,TORONTO CITY,,
-79.4,43.666666666666664,83,,,2.1,6158355.2023.3.28,0,52,,,4.7,,13.3,,,2023,,,0,,,6158355,ON,7.2,M,0,2023-03-28 00:00:00,,,M,3,28,TORONTO CITY,,
-79.4,43.666666666666664,86,,,-3.5,6158355.2023.3.29,2.1,35,,,3,,15,,,2023,,,0,,,6158355,ON,9.6,M,0,2023-03-29 00:00:00,,,M,3,29,TORONTO CITY,,
-79.4,43.666666666666664,64,,,-4.2,6158355.2023.3.30,0,42,,,-0.4,,18.4,,,2023,,,0,,,6158355,ON,3.4,M,,2023-03-30 00:00:00,,,M,3,30,TORONTO CITY,,
-79.4,43.666666666666664,94,,,1.2,6158355.2023.3.31,10,53,,,3,,15,,,2023,,,0,,,6158355,ON,4.8,M,,2023-03-31 00:00:00,,,M,3,31,TORONTO CITY,,
-79.4,43.666666666666664,95,,,-1.3,6158355.2023.4.1,16.9,42,,,7.4,,10.6,,,2023,,,0,,,6158355,ON,16.1,M,,2023-04-01 00:00:00,,,M,4,1,TORONTO CITY,,
-79.4,43.666666666666664,62,,,-3.7,6158355.2023.4.2,0,33,,,-0.4,,18.4,,,2023,,,0,,,6158355,ON,2.9,M,,2023-04-02 00:00:00,,,M,4,2,TORONTO CITY,,
-79.4,43.666666666666664,70,,,2.3,6158355.2023.4.3,0,29,,,8.2,,9.8,,,2023,,,0,,,6158355,ON,14.1,M,,2023-04-03 00:00:00,,,M,4,3,TORONTO CITY,,
-79.4,43.666666666666664,89,,,5.6,6158355.2023.4.4,1.5,58,,,7.9,,10.1,,,2023,,,0,,,6158355,ON,10.3,M,,2023-04-04 00:00:00,,,M,4,4,TORONTO CITY,,
-79.4,43.666666666666664,96,,,3.1,6158355.2023.4.5,26,60,,,7.6,,10.4,,,2023,,,0,,,6158355,ON,12.1,M,,2023-04-05 00:00:00,,,M,4,5,TORONTO CITY,,
-79.4,43.666666666666664,92,,,5.8,6158355.2023.4.6,0,32,,,9.3,,8.7,,,2023,,,0,,,6158355,ON,12.9,M,,2023-04-06 00:00:00,,,M,4,6,TORONTO CITY,,
-79.4,43.666666666666664,68,,,-0.6,6158355.2023.4.7,0,35,,,3.5,,14.5,,,2023,,,0,,,6158355,ON,7.7,M,,2023-04-07 00:00:00,,,M,4,7,TORONTO CITY,,
-79.4,43.666666666666664,64,,,-1.6,6158355.2023.4.8,0,23,,,2.3,,15.7,,,2023,,,0,,,6158355,ON,6.1,M,,2023-04-08 00:00:00,,,M,4,8,TORONTO CITY,,
-79.4,43.666666666666664,72,,,1.6,6158355.2023.4.9,0,24,,,5.8,,12.2,,,2023,,,0,,,6158355,ON,10.1,M,,2023-04-09 00:00:00,,,M,4,9,TORONTO CITY,,
-79.4,43.666666666666664,66,,,3.9,6158355.2023.4.10,0,31,,,10.9,,7.1,,,2023,,,0,,,6158355,ON,17.8,M,,2023-04-10 00:00:00,,,M,4,10,TORONTO CITY,,
-79.4,43.666666666666664,52,,,8.2,6158355.2023.4.11,0,29,,,16.3,,1.7,,,2023,,,0,,,6158355,ON,24.4,M,,2023-04-11 00:00:00,,,M,4,11,TORONTO CITY,,
-79.4,43.666666666666664,58,,,13,6158355.2023.4.12,0,28,,,20.2,,0,,,2023,,,2.2,,,6158355,ON,27.4,M,,2023-04-12 00:00:00,,,M,4,12,TORONTO CITY,,
-79.4,43.666666666666664,62,,,14.7,6158355.2023.4.13,0,32,,,20.8,,0,,,2023,,,2.8,,,6158355,ON,26.8,M,,2023-04-13 00:00:00,,,M,4,13,TORONTO CITY,,
-79.4,43.666666666666664,60,,,14,6158355.2023.4.14,0,24,,,20.5,,0,,,2023,,,2.5,,,6158355,ON,27,M,,2023-04-14 00:00:00,,,M,4,14,TORONTO CITY,,
-79.4,43.666666666666664,49,,,14.6,6158355.2023.4.15,0,31,,,19.2,,0,,,2023,,,1.2,,,6158355,ON,23.9,M,,2023-04-15 00:00:00,,,M,4,15,TORONTO CITY,,
-79.4,43.666666666666664,88,,,9.2,6158355.2023.4.16,6,40,,,16.1,,1.9,,,2023,,,0,,,6158355,ON,23,M,,2023-04-16 00:00:00,,,M,4,16,TORONTO CITY,,
-79.4,43.666666666666664,81,,,3.7,6158355.2023.4.17,0.6,58,,,6.9,,11.1,,,2023,,,0,,,6158355,ON,10.1,M,,2023-04-17 00:00:00,,,M,4,17,TORONTO CITY,,
-79.4,43.666666666666664,80,,,2.3,6158355.2023.4.18,0,55,,,4.3,,13.7,,,2023,,,0,,,6158355,ON,6.3,M,,2023-04-18 00:00:00,,,M,4,18,TORONTO CITY,,
-79.4,43.666666666666664,74,,,1.5,6158355.2023.4.19,0,45,,,5.3,,12.7,,,2023,,,0,,,6158355,ON,9.1,M,,2023-04-19 00:00:00,,,M,4,19,TORONTO CITY,,
-79.4,43.666666666666664,81,,,3.9,6158355.2023.4.20,0.7,42,,,7.1,,10.9,,,2023,,,0,,,6158355,ON,10.2,M,,2023-04-20 00:00:00,,,M,4,20,TORONTO CITY,,
-79.4,43.666666666666664,84,,,7.2,6158355.2023.4.21,2.2,42,,,14.1,,3.9,,,2023,,,0,,,6158355,ON,20.9,M,,2023-04-21 00:00:00,,,M,4,21,TORONTO CITY,,
-79.4,43.666666666666664,92,,,7.5,6158355.2023.4.22,16.9,70,,,9.7,,8.3,,,2023,,,0,,,6158355,ON,11.8,M,,2023-04-22 00:00:00,,,M,4,22,TORONTO CITY,,
-79.4,43.666666666666664,83,,,5.7,6158355.2023.4.23,0,51,,,7.3,,10.7,,,2023,,,0,,,6158355,ON,8.9,M,,2023-04-23 00:00:00,,,M,4,23,TORONTO CITY,,
-79.4,43.666666666666664,78,,,4.1,6158355.2023.4.24,2.2,50,,,6.1,,11.9,,,2023,,,0,,,6158355,ON,8.2,M,,2023-04-24 00:00:00,,,M,4,24,TORONTO CITY,,
-79.4,43.666666666666664,83,,,3.8,6158355.2023.4.25,0,34,,,7.4,,10.6,,,2023,,,0,,,6158355,ON,11,M,,2023-04-25 00:00:00,,,M,4,25,TORONTO CITY,,
-79.4,43.666666666666664,81,,,2.4,6158355.2023.4.26,0,50,,,5.8,,12.2,,,2023,,,0,,,6158355,ON,9.1,M,,2023-04-26 00:00:00,,,M,4,26,TORONTO CITY,,
-79.4,43.666666666666664,71,,,3.7,6158355.2023.4.27,0,33,,,8.1,,9.9,,,2023,,,0,,,6158355,ON,12.4,M,,2023-04-27 00:00:00,,,M,4,27,TORONTO CITY,,
-79.4,43.666666666666664,91,,,7.3,6158355.2023.4.28,13.5,52,,,9.6,,8.4,,,2023,,,0,,,6158355,ON,11.8,M,,2023-04-28 00:00:00,,,M,4,28,TORONTO CITY,,
-79.4,43.666666666666664,94,,,6.1,6158355.2023.4.29,6.8,85,,,8.2,,9.8,,,2023,,,0,,,6158355,ON,10.3,M,,2023-04-29 00:00:00,,,M,4,29,TORONTO CITY,,
-79.4,43.666666666666664,94,,,7.4,6158355.2023.4.30,12.2,79,,,9.2,,8.8,,,2023,,,0,,,6158355,ON,11,M,,2023-04-30 00:00:00,,,M,4,30,TORONTO CITY,,
-79.4,43.666666666666664,84,,,6,6158355.2023.5.1,1.3,66,,,8.4,,9.6,,,2023,,,0,,,6158355,ON,10.7,M,,2023-05-01 00:00:00,,,M,5,1,TORONTO CITY,,
-79.4,43.666666666666664,91,,,3.2,6158355.2023.5.2,5.8,65,,,5.7,,12.3,,,2023,,,0,,,6158355,ON,8.2,M,,2023-05-02 00:00:00,,,M,5,2,TORONTO CITY,,
-79.4,43.666666666666664,92,,,3.3,6158355.2023.5.3,5.1,75,,,6.7,,11.3,,,2023,,,0,,,6158355,ON,10,M,,2023-05-03 00:00:00,,,M,5,3,TORONTO CITY,,
-79.4,43.666666666666664,87,,,7.2,6158355.2023.5.4,0,59,,,10.2,,7.8,,,2023,,,0,,,6158355,ON,13.2,M,,2023-05-04 00:00:00,,,M,5,4,TORONTO CITY,,
-79.4,43.666666666666664,78,,,8.5,6158355.2023.5.5,0.1,47,,,11.5,,6.5,,,2023,,,0,,,6158355,ON,14.5,M,,2023-05-05 00:00:00,,,M,5,5,TORONTO CITY,,
